"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"2","35lHUq","'Inappropriate' Cream Ale","So named for the lack of family-friendly names that our employees came up with for this beer. As Porter’s 8-year-old son would say, “They were all ‘Inappropriate’.” A preprohibition style cream ale that uses a solid proportion of flaked corn in the malt as was typical of that time period. With a light bready aroma and light body, it is refreshing for a hot Summer day. To ferment, we used an ale/lager hybrid yeast strain that finishes crisp to quench your thirst. Also, as its clarity reveals, it is one of our few filtered beers.","Summer",5.3,18,"f8KmL1","Smartmouth Brewing Company",109,"Cream Ale",11,"Hybrid/mixed Beer",5,"#FBB123"
"2","JUfNjz","'lil Butler Blue","Our 5th Double Berliner weiss with bluberries, kettle soured.",NA,NA,NA,"zHrOmF","Hop Farm Brewing Company",46,"Berlinerweisse",4,"German Origin Ales",NA,NA
"2","ZQzj1u","'Lil Griz","Deliberately blazing our own trail, we brewed this barrel aged brown ale believing there is room for a new craft beer category: “Sessionable Bourbon Barrel Aged Beers”. Weighing in at 6.8% ABV ( Alc. 6.8% by Vol. ), the rich chocolate notes & creaminess of the flaked oats easily justify this beer bringing home a FoBAB medal this year. We hope you enjoy the ‘Lil Griz.",NA,6.8,34,"Boa6td","Perrin Brewing Company",37,"American Brown",3,"North American Origin Ales",NA,NA
"2","7WoDkH","'Merican",NA,NA,5.8,NA,"txhujB","Jekyll Brewing",32,"Amber",3,"North American Origin Ales",NA,NA
"2","bRGRZj","'Merican Wheat",NA,NA,5.6,NA,"3A5MHE","Great Adirondack Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"2","r9lPS8","'Murican Brown Rye",NA,NA,6,NA,"zn6uPI","Unruly Brewery",117,"Rye Ale",11,"Hybrid/mixed Beer",NA,NA
"2","c4f2KE","'Murican Pilsner",NA,NA,5.5,NA,"nHLlnK","Sierra Nevada Brewing Company",98,"American Pilsener",8,"North American Lager",NA,NA
"2","EPLPz5","'n Toeback","'n Toeback is a top fermenting 'Kempense Quattro'.
Legend says that after drinking a toeback quattro one of the 'Wildemannen' takes the Sint-Katharina church of Hoogstraten out for a walk. He can carry a 105 meter tower, weighing 100 metric tons on his back! A magic beer, that 'toeback'!",NA,9.5,NA,"whYakt","Scheldebrouwerij",63,"Belgian Pale Strong",5,"Belgian And French Origin Ales",NA,NA
"2","IkRF2B","'Nother Day in Paradise",NA,"Not Available",NA,NA,"pcrctk","NoDa Brewing Company",125,"Specialty",11,"Hybrid/mixed Beer",NA,NA
"2","pxM9nM","'Ol Blackie IPA",NA,"Seasonal",6.6,76,"Ee9ead","Singlecut Beersmiths",41,"Black Ale",3,"North American Origin Ales",NA,NA
"2","FisKC3","'Rillo Nugz",NA,"Limited",3,NA,"7NXAeC","Four Corners Brewing Company",108,"Session",11,"Hybrid/mixed Beer",NA,NA
"2","BjmFMX","'Scott's Addition' India Pale Ale","Finally an Isley IPA.... You will fall in love with this hoppy brew that comes through at 90 IBU's. The nose is piney with a hint of citrus, and the medium body and caramel maltiness are a refreshing change from your typical IPA. This ale crosses the line and tears through the stereotypes. … Give it a shot",NA,7.5,90,"HZS3wv","Isley Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"2","66ihSa","'t Gaverhopke Extra",NA,"Year Round",12,NA,"wIVjXq","Brouwerij 't Gaverhopke",64,"Belgian Dark Strong",5,"Belgian And French Origin Ales",NA,NA
"2","i51yaD","'t Smisje Kirst",NA,NA,11,NA,"lCWiw4","Brouwerij Smisje",64,"Belgian Dark Strong",5,"Belgian And French Origin Ales",NA,NA
"2","4jo0I2","'Tis a Pity",NA,NA,6.1,NA,"Kj3dTR","Kindred Artisan Ales",5,"ESB",1,"British Origin Ales",NA,NA
"3","qbRV90","'tis the Saison","A Saison brewed with rye malt and three types of peppercorn.  This is Bart’s first NoDable Series brew so come out and enjoy!","Limited",7,30,"pcrctk","NoDa Brewing Company",72,"Saison",5,"Belgian And French Origin Ales",7,"#F39C00"
"3","SUt3fh","'Too Nice Yams'","Sweet Potato Ale...our version of a Pumpkin Ale. 

We are Southerners, and what Southerner doesn't like sweet potatoes?

Sweet potatoes are baked till they begin to carmelize and are added directly to the mash.

This brew should remind you of a pumpkin pie. Spiced with just a touch of fall spices that do not overpower, brings this brew to be a fall favorite.

We also add pure maple syrup to compliment the sweet/caramel malt base, and finish off with vanilla extract.

The aroma and taste of Fall!","Fall",NA,NA,"KHd8BS","Salty Nut Brewery",121,"Pumpkin Beer",11,"Hybrid/mixed Beer",NA,NA
"3","o3V3Vy","'Venus Fly Trap' Imperial IPA","When the brewers at Isley Brewing Company and Original Gravity teamed up to craft an Imperial IPA,  we set out to make a beer that would showcase  our favorite hop flavors and aromas.  We used Citra, Centennial and Mosaic to create a beer  that is delightfully hoppy and surprisingly drinkable  for a beer of it's strength without getting into palate wrecking territory.  Venus Flytrap Imperial IPA will lure you in with a complex blend of hop aromas  once you get a taste....well,  you might not be going anywhere anytime soon.",NA,8.5,70,"HZS3wv","Isley Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","QNDrfP","'You Had Me At Hello' Hefeweizen","This Hefeweizen will have your taste buds in love at hello, goodbye, and every sip in between  This wheat beer has gentle hints of banana and clove  with a sweet malty flavor. It will grab you on the first sip and you won't want to say goodbye",NA,5.2,16,"HZS3wv","Isley Brewing Company",48,"Hefeweizen",4,"German Origin Ales",NA,NA
"3","qhaIVA","(306) URBAN WHEAT BEER","A classic from Southern Germany with fruity banana notes and clove aroma. Featuring a slightly red hue from the Saskatchewan Red Wheat used. The wheat adds a soft, creamy, texture to refresh you.","Year Round",5,20,"WumkFt","Prairie Sun Brewery",65,"Witbier",5,"Belgian And French Origin Ales",9,"#E58500"
"3","GMWSAD","(401) India Pale Ale",NA,NA,NA,NA,"rK3t7T","Stony Creek Brewery",30,"American IPA",3,"North American Origin Ales",NA,NA
"3","rCr5op","(416) Local Lager","Brewed for our home town, the city of Toronto! This beer uses all natural ingredients to create a light citrus aroma and a clean, crisp, refreshing taste.","Year Round",4.16,15,"dtWauh","Amsterdam Brewing Company",93,"American Lager",8,"North American Lager",NA,NA
"3","tciJOF","(512) ALT","(512) ALT is a German-style amber ale that is fermented cooler than typical ales and cold conditioned like a lager. ALT means ""old"" in German and refers to a beer style made using ale yeast after many German brewers had switched to newly discovered lager yeast. This ale has a very smooth, yet pronounced, hop bitterness with a malty backbone and a characteristic German yeast character. Made with 98% Organic 2-row and Munch malts and US noble hops.","Spring",6,36,"cJio9R","(512) Brewing Company",55,"Altbier",4,"German Origin Ales",21,"#952D00"
"3","6PPnT2","(512) Black IPA","An entirely new creation from organic 2-row, organic Crystal 60 and Carafa III, a huskless black malt that gives this beer it’s black color with notes of coffee and chicory without any tannic bitterness. The hop additions are many and generous, featuring Apollo, Horizon, and Nugget, clocking the beer in at 70 IBU. Over 11 pounds per batch of Nugget hops are added directly to the fermenter yielding a resiny herbal and spicy aroma. A hybrid style for dark beer fans who love hops.","Spring",7.5,70,"cJio9R","(512) Brewing Company",125,"Specialty",11,"Hybrid/mixed Beer",41,"#000000"
"3","VwR7Xg","(512) Bruin (A.K.A. Brown Bear)","At once cuddly and ferocious, (512) BRUIN combines a smooth, rich maltiness and mahogany color with a solid hop backbone and stealthy 7.6% alcohol. Made with Organic 2 Row and Munich malts, plus Chocolate and Crystal malts, domestic hops, and a touch of molasses, this brew has notes of raisins, dark sugars, and cocoa, and pairs perfectly with food and the crisp fall air.","Fall",7.6,30,"cJio9R","(512) Brewing Company",37,"American Brown",3,"North American Origin Ales",21,"#952D00"
"3","SqP18Z","(512) Cascabel Cream Stout","Smooth and roasty, and black as night, (512) Cascabel Cream Stout is brewed to a hair under 6% abv using almost 90% Organic Two Row and Crystal Malts, Chocolate Malt, and Roasted Barley. Non-fermentable Brewers Lactose is added for lasting sweetness, and over 20 pounds of Guajillo Chiles are added to warm you up when the night gets “chile”.","Winter",6,20,"cJio9R","(512) Brewing Company",20,"Sweet Stout",1,"British Origin Ales",41,"#000000"
"3","Ga3iyq","(512) Export Lager","Pale lager made with organic Pilsen malt and noble hops. Balanced with a well attenuated body and crisp carbonation. (512)'s first lager! 93%organic.",NA,5.3,30,"cJio9R","(512) Brewing Company",79,"Dortmunder",7,"European-germanic Lager",NA,NA
"3","SV7JCk","(512) FIVE","(512) FIVE is the culmination of our experience thus far and features a lineup of some of our favorite ingredients. Organic American two-row and English Maris Otter malts lay the foundation, while a generous dose of English roasted barley, black malt and chocolate malt create layers of roasty, dark complexity. American and Belgian crystal malts give balance and depth to the roasted character. Multiple additions of UK Fuggle hops impart an earthy, spicy finish to this deep, dark Imperial Stout.","Winter",10.1,45,"cJio9R","(512) Brewing Company",43,"American Imperial Stout",3,"North American Origin Ales",41,"#000000"
"3","oJFZwK","(512) FOUR","For our 4th anniversary, we turned to one of our greatest inspirations, the rich brewing tradition of Great Britain.

(512) FOUR is a classic English-style Strong Ale. The biscuity Maris Otter and caramelly Crystal malts contribute notes of toast, toffee, and dried fruits, which are perfectly balanced with a blend of authentic UK Fuggle and East Kent Golding hops. Dry-hopped with Northdown, (512) FOUR is a complex and satisfying ale.","Limited",7.5,35,"cJio9R","(512) Brewing Company",14,"Strong Ale",1,"British Origin Ales",8,"#EA8F00"
"3","ezGh5N","(512) IPA","(512) India Pale Ale is a big, aggressively dry-hopped American IPA with smooth bitterness (~65 IBU) balanced by medium maltiness. Organic 2-row malted barley, loads of hops, and great Austin water create an ale with apricot and vanilla aromatics that lure you in for more.","Year Round",7,65,"cJio9R","(512) Brewing Company",30,"American IPA",3,"North American Origin Ales",8,"#EA8F00"
"3","s8rdpK","(512) ONE","Our first anniversary release is a Belgian-style strong ale that is amber in color, with a light to medium body. Subtle malt sweetness is balanced with just enough hops. Soft honey aromas lead the way into rich raisin and mildly spicy, cake-like flavors. Made with 80% Organic Malted Barley, Belgian Specialty grains, Forbidden Fruit yeast, domestic hops and Round Rock local wildflower honey, this beer’s strength can be deceiving.","Limited",8,22,"cJio9R","(512) Brewing Company",63,"Belgian Pale Strong",5,"Belgian And French Origin Ales",8,"#EA8F00"
"3","2fXsvw","(512) Pale","(512) Pale is a copper colored American Pale Ale that balances earthy hop bitterness and bright hop flavor with a rich malty body. Made with Organic 2-row malt and US grown hops like all (512) ales, this beer is refreshing and not to be missed.","Year Round",6,30,"cJio9R","(512) Brewing Company",25,"American Pale",3,"North American Origin Ales",7,"#F39C00"
"3","NZYBId","(512) Peach Sour","We produced Peach Sour using a sour mash technique. We encouraged the naturally occurring wild yeast and bacteria that come in with the organic barley and wheat to spontaneously ferment at warm temperatures over a three day period. Fermentation was completed in stainless and racked to a 1,000 gallon Foeder (large oak barrel) for aging. After being on the wood for two months, we added 200 pounds of fresh peaches and allowed it to age another 12 months before packaging it for you. We hope you enjoy!","Limited",6.2,8,"cJio9R","(512) Brewing Company",136,"BBL Aged Sour",11,"Hybrid/mixed Beer",NA,NA
"3","9O3QPg","(512) SIX","(512) SIX is a Belgian Style Dubbel with as many organic Belgian ingredients as possible. Castle Pale, Special B and Cara-Munich lend unique Belgian terrior based flavors of dark fruits like plum, raisin and chocolate. Candi sugar cranks the alcohol without increasing the body. This low hopped malty beast from the dungeons of (512) will make a cold day warmer and our 6th Anniversary event one for the books.","Limited",7.5,25,"cJio9R","(512) Brewing Company",58,"Belgian Dubbel",5,"Belgian And French Origin Ales",28,"#6A0E00"
"3","fcKbrl","(512) Stingo",NA,NA,7.5,35,"cJio9R","(512) Brewing Company",13,"Old Ale",1,"British Origin Ales",NA,NA
"3","A78JSF","(512) THREE","For our 3rd Anniversary release we knew we had to pull out all the stops. Please welcome to the family… (512) THREE Belgian Style Tripel! Brewed in the spirit of the abbey ales of Belgium, (512) THREE pours a deep golden with a dense, creamy white head. The authentic Belgian yeast strain produces a complex, spicy palate that balances ripe fruity esters with bready malts and firm but subtle hops. Our house-made liquid invert sugar contributes an effervescent mouthfeel that finishes smooth and silky but enticingly dry, barely betraying its nearly 9.5% ABV/VOL!","Limited",9.5,22,"cJio9R","(512) Brewing Company",59,"Belgian Tripel",5,"Belgian And French Origin Ales",10,"#DE7C00"
"3","WKSYBT","(512) THREE (Cabernet Barrel Aged)",NA,NA,9.5,22,"cJio9R","(512) Brewing Company",59,"Belgian Tripel",5,"Belgian And French Origin Ales",40,"#36080A"
"3","X4KcGF","(512) TWO","We went all out on the hops for our 2nd Anniversary release, a Double IPA. Eight varieties of hops (including Glacier, Horizon, Nugget, and Columbus) spread out over 10 different additions (including whole-leaf Simcoe and Nugget in the grant, and 2 separate dry-hoppings!) add up to 99 IBUs of pure hoppy goodness . A solid malt backbone supports the smooth bitterness, complex flavors, and intoxicating aroma. And like all (512) ales, this one is made using over 80% USDA certified organic ingredients.","Summer",9,99,"cJio9R","(512) Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",9,"#E58500"
"3","USaRyl","(512) Whiskey Barrel Double Pecan Porter","(512) Double Pecan Porter is a robust porter accented by locally grown roasted pecans and subtly enhanced by aging in recently emptied oak whiskey barrels. For the first ever bottling, only one 200L barrel was bottled. Notes of chocolate, coffee and pecan marry with the subtle flavors of vanilla and whiskey to make this a wonderful winter warmer worth sharing and savoring. We sincerely hope you enjoy every sip.","Limited",9.5,30,"cJio9R","(512) Brewing Company",135,"BBL Aged Strong",11,"Hybrid/mixed Beer",41,"#000000"
